mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
Siberian max life expectancy 18. Siberian stranger friendly very friendly to strangers. Siberian playfulness most playful. Siberian general health mainly healthy. Siberian domain cat breeds.,Siberian max life expectancy 18. Siberian stranger friendly very friendly to strangers. Siberian playfulness most playful. Siberian general health mainly healthy. Siberian domain cat breeds.,Siberian 18 Very Friendly To Strangers Most Playful Mainly Healthy, The Siberian is a cat breed with a very friendly attitude towards strangers and a very playful nature. They have a maximum life expectancy of 18 years and are generally quite healthy.,inform,cats,1,5
Nebelung shedding more than average shedding. Nebelung length Medium to long. Nebelung meowing meows occasionally. Nebelung domain cat breeds.,Nebelung shedding more than average shedding. Nebelung length Medium to long. Nebelung meowing meows occasionally. Nebelung domain cat breeds.,Nebelung More Than Average Shedding Medium To Long Meows Occasionally, The Nebelung is a medium to long haired cat breed that meows occasionally and has more than average shedding.,inform,cats,1,4
British Shorthair rating alright. British Shorthair stranger friendly very friendly to strangers. British Shorthair other pets friendly most friendly to other pets. British Shorthair domain cat breeds.,British Shorthair rating alright. British Shorthair stranger friendly very friendly to strangers. British Shorthair other pets friendly most friendly to other pets. British Shorthair domain cat breeds.,British Shorthair Alright Very Friendly To Strangers Most Friendly To Other Pets, The British Shorthair is an alright cat breed that is very friendly to strangers and most friendly to other pets.,inform,cats,1,4
Persian min life expectancy 10. Persian domain cat breeds.,Persian min life expectancy 10. Persian domain cat breeds.,Persian 10, The Persian cat breed has a life expectancy of about 10 years.,inform,cats,1,2
Kurilian Bobtail min life expectancy 15. Kurilian Bobtail other pets friendly very friendly to other pets. Kurilian Bobtail meowing sometimes meows. Kurilian Bobtail playfulness very playful. Kurilian Bobtail stranger friendly very friendly to strangers. Kurilian Bobtail domain cat breeds.,Kurilian Bobtail min life expectancy 15. Kurilian Bobtail other pets friendly very friendly to other pets. Kurilian Bobtail meowing sometimes meows. Kurilian Bobtail playfulness very playful. Kurilian Bobtail stranger friendly very friendly to strangers. Kurilian Bobtail domain cat breeds.,Kurilian Bobtail 15 Very Friendly To Other Pets Sometimes Meows Very Playful Very Friendly To Strangers," The Kurilian Bobtail is a very friendly and playful cat breed with a minimum life expectancy of 15 years. They are very friendly to strangers and other pets, and they sometimes meow.",inform,cats,1,6
European Shorthair stranger friendly very friendly to strangers. European Shorthair children friendly most kid-friendly. European Shorthair family friendly very affectionate. European Shorthair min weight 8.0. European Shorthair origin Italy. European Shorthair domain cat breeds.,European Shorthair stranger friendly very friendly to strangers. European Shorthair children friendly most kid-friendly. European Shorthair family friendly very affectionate. European Shorthair min weight 8.0. European Shorthair origin Italy. European Shorthair domain cat breeds.,European Shorthair Very Friendly To Strangers Most Kid-Friendly Very Affectionate 8.0 Italy," The European Shorthair is a cat breed originating from Italy that is very friendly to strangers, most kid-friendly, and very affectionate. It has a minimum weight of 8.0.",inform,cats,1,6
Colorpoint Shorthair min life expectancy 12. Colorpoint Shorthair family friendly most affectionate. Colorpoint Shorthair playfulness most playful. Colorpoint Shorthair general health semi healthy. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair min life expectancy 12. Colorpoint Shorthair family friendly most affectionate. Colorpoint Shorthair playfulness most playful. Colorpoint Shorthair general health semi healthy. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair 12 Most Affectionate Most Playful Semi Healthy," The Colorpoint Shorthair is a semi-healthy cat breed that is most affectionate and playful, with a minimum life expectancy of 12 years.",inform,cats,1,5
German Rex intelligence very intelligent. German Rex stranger friendly very friendly to strangers. German Rex shedding minimal shedding. German Rex domain cat breeds.,German Rex intelligence very intelligent. German Rex stranger friendly very friendly to strangers. German Rex shedding minimal shedding. German Rex domain cat breeds.,German Rex Very Intelligent Very Friendly To Strangers Minimal Shedding, The German Rex is an intelligent cat breed that is very friendly to strangers. It also has minimal shedding.,inform,cats,1,4
"Devon Rex origin Devon, England. Devon Rex length 15 to 18 inches. Devon Rex general health not as healthy. Devon Rex domain cat breeds.","Devon Rex origin Devon, England. Devon Rex length 15 to 18 inches. Devon Rex general health not as healthy. Devon Rex domain cat breeds.","Devon Rex Devon, England 15 To 18 Inches Not As Healthy"," The Devon Rex originated in Devon, England and is typically 15 to 18 inches long. They are not as healthy as other breeds of cats.",inform,cats,1,4
Donskoy intelligence very intelligent. Donskoy stranger friendly very friendly to strangers. Donskoy playfulness very playful. Donskoy length Medium. Donskoy grooming lots of grooming. Donskoy domain cat breeds.,Donskoy intelligence very intelligent. Donskoy stranger friendly very friendly to strangers. Donskoy playfulness very playful. Donskoy length Medium. Donskoy grooming lots of grooming. Donskoy domain cat breeds.,Donskoy Very Intelligent Very Friendly To Strangers Very Playful Medium Lots Of Grooming," The Donskoy is a medium-sized cat breed that is very intelligent, friendly to strangers, and very playful. It also requires lots of grooming.",inform,cats,1,6
Thai stranger friendly very friendly to strangers. Thai family friendly very affectionate. Thai length Medium. Thai rating good. Thai shedding minimal shedding. Thai children friendly very kid-friendly. Thai min life expectancy 12. Thai domain cat breeds.,Thai stranger friendly very friendly to strangers. Thai family friendly very affectionate. Thai length Medium. Thai rating good. Thai shedding minimal shedding. Thai children friendly very kid-friendly. Thai min life expectancy 12. Thai domain cat breeds.,Thai Very Friendly To Strangers Very Affectionate Medium Good Minimal Shedding Very Kid-Friendly 12," The Thai is a medium-length cat breed that is very friendly to strangers and very affectionate to their family. They have a good rating and minimal shedding, making them very kid-friendly. Their minimum life expectancy is 12.",inform,cats,1,8
Savannah meowing sometimes meows. Savannah max weight 20. Savannah rating excellent. Savannah other pets friendly most friendly to other pets. Savannah stranger friendly most friendly to strangers. Savannah domain cat breeds.,Savannah meowing sometimes meows. Savannah max weight 20. Savannah rating excellent. Savannah other pets friendly most friendly to other pets. Savannah stranger friendly most friendly to strangers. Savannah domain cat breeds.,Savannah Sometimes Meows 20 Excellent Most Friendly To Other Pets Most Friendly To Strangers, The Savannah is an excellent cat breed that sometimes meows and has a maximum weight of 20 pounds. It is very friendly to other pets and strangers.,inform,cats,1,6
"Birman max life expectancy 16. Birman other pets friendly most friendly to other pets. Birman min life expectancy 12. Birman shedding average shedding. Birman descriptor The Birman communicates in a soft voice, mainly to remind you that perhaps itâ€™s time for dinner or maybe for a nice cuddle on the sofa.. Birman min weight 6.0. Birman origin Unknown. Birman domain cat breeds.","Birman max life expectancy 16. Birman other pets friendly most friendly to other pets. Birman min life expectancy 12. Birman shedding average shedding. Birman descriptor The Birman communicates in a soft voice, mainly to remind you that perhaps itâ€™s time for dinner or maybe for a nice cuddle on the sofa.. Birman min weight 6.0. Birman origin Unknown. Birman domain cat breeds.","Birman 16 Most Friendly To Other Pets 12 Average Shedding The Birman Communicates In A Soft Voice, Mainly To Remind You That Perhaps Itâ€™S Time For Dinner Or Maybe For A Nice Cuddle On The Sofa. 6.0 Unknown"," The Birman is a cat breed of unknown origin, that typically weighs at least 6 pounds and lives between 12 and 16 years. It is known for being friendly to other pets and having an average shedding. It communicates in a soft voice, usually to remind its owners to feed it or cuddle with it.",inform,cats,1,8
German Rex grooming lots of grooming. German Rex general health healthy. German Rex max weight 8. German Rex family friendly very affectionate. German Rex domain cat breeds.,German Rex grooming lots of grooming. German Rex general health healthy. German Rex max weight 8. German Rex family friendly very affectionate. German Rex domain cat breeds.,German Rex Lots Of Grooming Healthy 8 Very Affectionate," The German Rex is a cat breed that requires lots of grooming to stay healthy. They are very affectionate and family friendly, with a maximum weight of 8 pounds.",inform,cats,1,5
Aphrodite Giant playfulness very playful. Aphrodite Giant rating good. Aphrodite Giant shedding more than average shedding. Aphrodite Giant domain cat breeds.,Aphrodite Giant playfulness very playful. Aphrodite Giant rating good. Aphrodite Giant shedding more than average shedding. Aphrodite Giant domain cat breeds.,Aphrodite Giant Very Playful Good More Than Average Shedding, The Aphrodite Giant is a very playful cat breed that is rated as good. It has more than average shedding.,inform,cats,1,4
Siberian general health mainly healthy. Siberian length 17 to 25 inches. Siberian domain cat breeds.,Siberian general health mainly healthy. Siberian length 17 to 25 inches. Siberian domain cat breeds.,Siberian Mainly Healthy 17 To 25 Inches, The Siberian cat is typically healthy and has a length of 17 to 25 inches.,inform,cats,1,3
Egyptian Mau origin Egypt. Egyptian Mau family friendly most affectionate. Egyptian Mau domain cat breeds.,Egyptian Mau origin Egypt. Egyptian Mau family friendly most affectionate. Egyptian Mau domain cat breeds.,Egyptian Mau Egypt Most Affectionate, The Egyptian Mau is a family friendly and most affectionate cat breed originating from Egypt.,inform,cats,1,3
"Pixie-Bob origin Washington, USA. Pixie-Bob min life expectancy 13. Pixie-Bob rating excellent. Pixie-Bob children friendly most kid-friendly. Pixie-Bob other pets friendly very friendly to other pets. Pixie-Bob stranger friendly friendly to strangers. Pixie-Bob domain cat breeds.","Pixie-Bob origin Washington, USA. Pixie-Bob min life expectancy 13. Pixie-Bob rating excellent. Pixie-Bob children friendly most kid-friendly. Pixie-Bob other pets friendly very friendly to other pets. Pixie-Bob stranger friendly friendly to strangers. Pixie-Bob domain cat breeds.","Pixie-Bob Washington, Usa 13 Excellent Most Kid-Friendly Very Friendly To Other Pets Friendly To Strangers"," The Pixie-Bob originates from Washington, USA and has an excellent rating with a minimum life expectancy of 13 years. It is kid-friendly, very friendly to other pets and friendly to strangers.",inform,cats,1,7
