mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Mandy Moore], rating[top rated], date of birth[1984], place of birth[Nashua], spouse[Taylor Goldsmith], gender[female], awards received[star on Hollywood Walk of Fame], height[taller])",Mandy Moore rating top rated. Mandy Moore date of birth 1984. Mandy Moore place of birth Nashua. Mandy Moore spouse Taylor Goldsmith. Mandy Moore gender female. Mandy Moore awards received star on Hollywood Walk of Fame. Mandy Moore height taller. Mandy Moore domain tv actor.,Mandy Moore Top Rated 1984 Nashua Taylor Goldsmith Female 'Star On Hollywood Walk Of Fame' Taller," Mandy Moore is a top rated female tv actor, born in 1984 in Nashua. She is taller in height, married to Taylor Goldsmith and has a star on the Hollywood Walk of Fame.",inform,tv actors,1,8
"inform(name[Sandra Oh], cast member[of Killing Eve], height[average], place of birth[Ottawa], awards received[""Canadas Walk of Fame""])","Sandra Oh cast member of Killing Eve. Sandra Oh height average. Sandra Oh place of birth Ottawa. Sandra Oh awards received ""Canadas Walk of Fame"". Sandra Oh domain tv actor.","Sandra Oh 'Killing Eve' Average Ottawa ""Canada'S Walk Of Fame"""," Sandra Oh is a tv actor of average height from Ottawa and a cast member of Killing Eve. She has received ""Canadas Walk of Fame"".",inform,tv actors,1,5
"inform(name[Millie Bobby Brown], awards received[Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi], rating[top rated], date of birth[2004], height[average], gender[female])",Millie Bobby Brown awards received Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi. Millie Bobby Brown rating top rated. Millie Bobby Brown date of birth 2004. Millie Bobby Brown height average. Millie Bobby Brown gender female. Millie Bobby Brown domain tv actor.,Millie Bobby Brown 'Teen Choice Award For Choice Tv Actress Fantasy/Sci-Fi' Top Rated 2004 Average Female, Millie Bobby Brown is a top rated female tv actor born in 2004 with an average height. She won the Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi.,inform,tv actors,1,6
"inform(name[Maisie Williams], height[average])",Maisie Williams height average. Maisie Williams domain tv actor.,Maisie Williams Average, Maisie Williams is an average height tv actor.,inform,tv actors,1,2
"inform(name[Ginnifer Goodwin], rating[moderately rated], place of birth[Memphis], spouse[Josh Dallas], height[average], date of birth[1978], gender[female])",Ginnifer Goodwin rating moderately rated. Ginnifer Goodwin place of birth Memphis. Ginnifer Goodwin spouse Josh Dallas. Ginnifer Goodwin height average. Ginnifer Goodwin date of birth 1978. Ginnifer Goodwin gender female. Ginnifer Goodwin domain tv actor.,Ginnifer Goodwin Moderately Rated Memphis Josh Dallas Average 1978 Female, Ginnifer Goodwin is a moderately rated female tv actor born in 1978 in Memphis. She is of average height and married to Josh Dallas.,inform,tv actors,1,7
"inform(name[Lauren Cohan], gender[female], rating[lower rated], cast member[of The Walking Dead], height[taller], place of birth[New Jersey])",Lauren Cohan gender female. Lauren Cohan rating lower rated. Lauren Cohan cast member of The Walking Dead. Lauren Cohan height taller. Lauren Cohan place of birth New Jersey. Lauren Cohan domain tv actor.,Lauren Cohan Female Lower Rated 'The Walking Dead' Taller New Jersey, Lauren Cohan is a lower rated female TV actor from New Jersey who is taller in height and is a cast member of The Walking Dead.,inform,tv actors,1,6
"inform(name[Jennifer Morrison], place of birth[Chicago], gender[female])",Jennifer Morrison place of birth Chicago. Jennifer Morrison gender female. Jennifer Morrison domain tv actor.,Jennifer Morrison Chicago Female, Jennifer Morrison is a female tv actor from Chicago.,inform,tv actors,1,3
"inform(name[Lana Parrilla], gender[female], date of birth[1977])",Lana Parrilla gender female. Lana Parrilla date of birth 1977. Lana Parrilla domain tv actor.,Lana Parrilla Female 1977, Lana Parrilla is a female tv actor born in 1977.,inform,tv actors,1,3
"inform(name[Jeffrey Dean Morgan], place of birth[Seattle])",Jeffrey Dean Morgan place of birth Seattle. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan Seattle, Jeffrey Dean Morgan is a tv actor from Seattle.,inform,tv actors,1,2
"inform(name[Chandler Riggs], place of birth[Atlanta], gender[male])",Chandler Riggs place of birth Atlanta. Chandler Riggs gender male. Chandler Riggs domain tv actor.,Chandler Riggs Atlanta Male, Chandler Riggs is a male tv actor from Atlanta.,inform,tv actors,1,3
inform(name[Andrew Lincoln]),Andrew Lincoln domain tv actor.,Andrew Lincoln, Andrew Lincoln is a tv actor.,inform,tv actors,1,1
"inform(name[Aimee Garcia], rating[moderately rated], date of birth[1978])",Aimee Garcia rating moderately rated. Aimee Garcia date of birth 1978. Aimee Garcia domain tv actor.,Aimee Garcia Moderately Rated 1978, Aimee Garcia is a moderately rated tv actor born in 1978.,inform,tv actors,1,3
"inform(name[David Harbour], gender[male], cast member[of Stranger Things], place of birth[White Plains])",David Harbour gender male. David Harbour cast member of Stranger Things. David Harbour place of birth White Plains. David Harbour domain tv actor.,David Harbour Male 'Stranger Things' White Plains, David Harbour is a male tv actor from White Plains and cast member of Stranger Things.,inform,tv actors,1,4
"inform(name[Amy Poehler], rating[highly_rated], date of birth[1971], awards received[Golden Globe Award for Best Actress – Television Series Musical or Comedy])",Amy Poehler rating highly_rated. Amy Poehler date of birth 1971. Amy Poehler awards received Golden Globe Award for Best Actress – Television Series Musical or Comedy. Amy Poehler domain tv actor.,Amy Poehler Highly Rated 1971 'Golden Globe Award For Best Actress – Television Series Musical Or Comedy', Amy Poehler is a highly rated tv actor born in 1971. She won the Golden Globe Award for Best Actress – Television Series Musical or Comedy.,inform,tv actors,1,4
"inform(name[Norman Reedus], rating[lower rated], place of birth[Hollywood], cast member[of The Walking Dead], gender[male], height[average], date of birth[1969])",Norman Reedus rating lower rated. Norman Reedus place of birth Hollywood. Norman Reedus cast member of The Walking Dead. Norman Reedus gender male. Norman Reedus height average. Norman Reedus date of birth 1969. Norman Reedus domain tv actor.,Norman Reedus Lower Rated Hollywood 'The Walking Dead' Male Average 1969, Norman Reedus is a lower rated male tv actor born in 1969 in Hollywood. He is of average height and cast member of The Walking Dead.,inform,tv actors,1,7
"inform(name[Milo Ventimiglia], rating[highly rated], height[average], date of birth[1977], gender[male], place of birth[Anaheim])",Milo Ventimiglia rating highly rated. Milo Ventimiglia height average. Milo Ventimiglia date of birth 1977. Milo Ventimiglia gender male. Milo Ventimiglia place of birth Anaheim. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Highly Rated Average 1977 Male Anaheim," Milo Ventimiglia is a highly rated male tv actor of average height, born in 1977 in Anaheim.",inform,tv actors,1,6
"inform(name[Lesley-Ann Brandt], height[average], date of birth[1981], gender[female])",Lesley-Ann Brandt height average. Lesley-Ann Brandt date of birth 1981. Lesley-Ann Brandt gender female. Lesley-Ann Brandt domain tv actor.,Lesley-Ann Brandt Average 1981 Female, Lesley-Ann Brandt is a female tv actor born in 1981 of average height.,inform,tv actors,1,4
"inform(name[Norman Reedus], height[average], gender[male], cast member[of The Walking Dead], rating[lower rated])",Norman Reedus height average. Norman Reedus gender male. Norman Reedus cast member of The Walking Dead. Norman Reedus rating lower rated. Norman Reedus domain tv actor.,Norman Reedus Average Male 'The Walking Dead' Lower Rated, Norman Reedus is a lower rated male tv actor of average height and is a cast member of The Walking Dead.,inform,tv actors,1,5
"inform(name[Lena Headey], rating[highly rated])",Lena Headey rating highly rated. Lena Headey domain tv actor.,Lena Headey Highly Rated, Lena Headey is a highly rated tv actor.,inform,tv actors,1,2
"inform(name[Andrew Lincoln], place of birth[London], rating[highly_rated], date of birth[1973], height[average], gender[male], awards received[Saturn Award for Best Actor on Television])",Andrew Lincoln place of birth London. Andrew Lincoln rating highly_rated. Andrew Lincoln date of birth 1973. Andrew Lincoln height average. Andrew Lincoln gender male. Andrew Lincoln awards received Saturn Award for Best Actor on Television. Andrew Lincoln domain tv actor.,Andrew Lincoln London Highly Rated 1973 Average Male 'Saturn Award For Best Actor On Television', Andrew Lincoln is a highly rated male tv actor born in London in 1973 of average height. He won the Saturn Award for Best Actor on Television.,inform,tv actors,1,7
"inform(name[Chrissy Metz], height[average], place of birth[Homestead], date of birth[1980], gender[female])",Chrissy Metz height average. Chrissy Metz place of birth Homestead. Chrissy Metz date of birth 1980. Chrissy Metz gender female. Chrissy Metz domain tv actor.,Chrissy Metz Average Homestead 1980 Female, Chrissy Metz is a female tv actor born in 1980 in Homestead of average height.,inform,tv actors,1,5
"inform(name[Rob Lowe], height[average], place of birth[Charlottesville])",Rob Lowe height average. Rob Lowe place of birth Charlottesville. Rob Lowe domain tv actor.,Rob Lowe Average Charlottesville," Rob Lowe is a tv actor of average height, born in Charlottesville.",inform,tv actors,1,3
"inform(name[Pedro Pascal], date of birth[1975])",Pedro Pascal date of birth 1975. Pedro Pascal domain tv actor.,Pedro Pascal 1975, Pedro Pascal is a tv actor born in 1975.,inform,tv actors,1,2
"inform(name[Maisie Williams], height[average], gender[female], rating[highly rated], date of birth[1997])",Maisie Williams height average. Maisie Williams gender female. Maisie Williams rating highly rated. Maisie Williams date of birth 1997. Maisie Williams domain tv actor.,Maisie Williams Average Female Highly Rated 1997, Maisie Williams is a highly rated female tv actor born in 1997 of average height.,inform,tv actors,1,5
"inform(name[Kristen Bell], awards received[""Peoples Choice Award for Favorite Actress in a New TV Series""], place of birth[Huntington Woods])","Kristen Bell awards received ""Peoples Choice Award for Favorite Actress in a New TV Series"". Kristen Bell place of birth Huntington Woods. Kristen Bell domain tv actor.","Kristen Bell ""People'S Choice Award For Favorite Actress In A New Tv Series"" Huntington Woods"," Kristen Bell is a tv actor from Huntington Woods who won the ""Peoples Choice Award for Favorite Actress in a New TV Series"".",inform,tv actors,1,3
"inform(name[Norman Reedus], gender[male], rating[lower rated], cast member[of The Walking Dead], place of birth[Hollywood])",Norman Reedus gender male. Norman Reedus rating lower rated. Norman Reedus cast member of The Walking Dead. Norman Reedus place of birth Hollywood. Norman Reedus domain tv actor.,Norman Reedus Male Lower Rated 'The Walking Dead' Hollywood, Norman Reedus is a lower rated male tv actor from Hollywood and is a cast member of The Walking Dead.,inform,tv actors,1,5
"inform(name[Chandler Riggs], date of birth[1999], height[average], rating[moderately rated], gender[male])",Chandler Riggs date of birth 1999. Chandler Riggs height average. Chandler Riggs rating moderately rated. Chandler Riggs gender male. Chandler Riggs domain tv actor.,Chandler Riggs 1999 Average Moderately Rated Male, Chandler Riggs is a moderately rated male tv actor born in 1999 with an average height.,inform,tv actors,1,5
"inform(name[Kevin Alejandro], gender[male], height[average], date of birth[1976], place of birth[San Antonio])",Kevin Alejandro gender male. Kevin Alejandro height average. Kevin Alejandro date of birth 1976. Kevin Alejandro place of birth San Antonio. Kevin Alejandro domain tv actor.,Kevin Alejandro Male Average 1976 San Antonio, Kevin Alejandro is an average height male tv actor born in 1976 in San Antonio.,inform,tv actors,1,5
inform(name[Millie Bobby Brown]),Millie Bobby Brown domain tv actor.,Millie Bobby Brown, Millie Bobby Brown is a tv actor.,inform,tv actors,1,1
"inform(name[Jesse Williams], date of birth[1981])",Jesse Williams date of birth 1981. Jesse Williams domain tv actor.,Jesse Williams 1981, Jesse Williams is a tv actor born in 1981.,inform,tv actors,1,2
"inform(name[Mandy Moore], rating[top rated], awards received[star on Hollywood Walk of Fame], height[taller], spouse[Taylor Goldsmith], date of birth[1984], gender[female], place of birth[Nashua])",Mandy Moore rating top rated. Mandy Moore awards received star on Hollywood Walk of Fame. Mandy Moore height taller. Mandy Moore spouse Taylor Goldsmith. Mandy Moore date of birth 1984. Mandy Moore gender female. Mandy Moore place of birth Nashua. Mandy Moore domain tv actor.,Mandy Moore Top Rated 'Star On Hollywood Walk Of Fame' Taller Taylor Goldsmith 1984 Female Nashua," Mandy Moore is a top rated female tv actor from Nashua, born in 1984 who is taller in height. She has received a star on the Hollywood Walk of Fame and is married to Taylor Goldsmith.",inform,tv actors,1,8
"inform(name[Milo Ventimiglia], place of birth[Anaheim], rating[highly rated], height[average])",Milo Ventimiglia place of birth Anaheim. Milo Ventimiglia rating highly rated. Milo Ventimiglia height average. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Anaheim Highly Rated Average, Milo Ventimiglia is a highly rated tv actor from Anaheim of average height.,inform,tv actors,1,4
"inform(name[William H. Macy], awards received[star on Hollywood Walk of Fame], rating[top rated], spouse[Felicity Huffman], gender[male], date of birth[1950], place of birth[Miami], height[average])",William H. Macy awards received star on Hollywood Walk of Fame. William H. Macy rating top rated. William H. Macy spouse Felicity Huffman. William H. Macy gender male. William H. Macy date of birth 1950. William H. Macy place of birth Miami. William H. Macy height average. William H. Macy domain tv actor.,William H. Macy 'Star On Hollywood Walk Of Fame' Top Rated Felicity Huffman Male 1950 Miami Average," William H. Macy is a top rated male tv actor born in 1950 in Miami, of average height. He is married to Felicity Huffman and has a star on the Hollywood Walk of Fame.",inform,tv actors,1,8
