mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"recommend(name[Risk], developer[Albert Lamorisse])",Risk developer Albert Lamorisse. Risk domain board game.,Risk Albert Lamorisse," Have you played Risk, the board game developed by Albert Lamorisse?",recommend,boardgames,1,2
"inform(name[Barbarossa], genre[fantasy], publication year[1988], minimum number of players[3], complexity rating[moderate], publisher[Franckh-Kosmos])",Barbarossa genre fantasy. Barbarossa publication year 1988. Barbarossa minimum number of players 3. Barbarossa complexity rating moderate. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,Barbarossa Fantasy 1988 3 Moderate Franckh-Kosmos,Barbarossa is a 1988 fantasy board game published by Franckh-Kosmos. It requires a minimum of 3 players and has a moderate complexity rating.,inform,boardgames,1,6
"recommend(name[Stratego], genre[board wargame])",Stratego genre board wargame. Stratego domain board game.,Stratego Board Wargame," Have you played Stratego, the board wargame?",recommend,boardgames,1,2
"recommend(name[A Game of Thrones], genre[fantasy])",A Game of Thrones genre fantasy. A Game of Thrones domain board game.,A Game Of Thrones Fantasy," Have you played A Game of Thrones, a fantasy board game?",recommend,boardgames,1,2
"give_opinion(name[HeroQuest], average rating[good], genre[fantasy])",HeroQuest average rating good. HeroQuest genre fantasy. HeroQuest domain board game.,Heroquest Good Fantasy,HeroQuest is a good board game with a great fantasy genre. It's definitely worth playing.,give_opinion,boardgames,1,3
"give_opinion(name[Chicago], average rating[poor], instance of[Board game])",Chicago average rating poor. Chicago minimum playing time 90. Chicago instance of board game. Chicago domain board game.,Chicago Poor 90 Board Game,Chicago is a board game with a poor rating. The minimum playing time of 90 minutes makes it too long for my taste.,give_opinion,boardgames,1,4
"inform(name[Star Realms], genre[science fiction], maximum number of players[6], publisher[White Wizard Games], average rating[excellent], complexity rating[moderate], minimum number of players[2])",Star Realms genre science fiction. Star Realms minimum playing time 20. Star Realms maximum number of players 6. Star Realms publisher White Wizard Games. Star Realms average rating excellent. Star Realms complexity rating moderate. Star Realms minimum number of players 2. Star Realms domain board game.,Star Realms Science Fiction 20 6 White Wizard Games Excellent Moderate 2," Star Realms, published by White Wizard Games, is a moderate science fiction board game with an excellent rating. It can be played with 2 to 6 players in a minimum of 20 minutes.",inform,boardgames,1,8
"confirm(name[Afrikan tähti], alternate names[African Star, Diamond Hunt], publication year[1951])","Afrikan tähti alternate names African Star, Diamond Hunt. Afrikan tähti publication year 1951. Afrikan tähti domain board game.","Afrikan Tähti African Star, Diamond Hunt 1951"," Are you referring to Afrikan tähti (or African Star/Diamond Hunt), the board game published in 1951?",confirm,boardgames,1,3
"suggest(name[Mystery Motive for Murder], developer[Bruce Glassco], publisher[Mayfair Games])",Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Bruce Glassco Mayfair Games," Have you ever played a board game by Bruce Glassco published by Mayfair Games, such as Mystery Motive for Murder?",suggest,boardgames,1,3
"recommend(name[Risk], genre[board wargame], developer[Albert Lamorisse])",Risk genre board wargame. Risk developer Albert Lamorisse. Risk domain board game.,Risk Board Wargame Albert Lamorisse," Have you heard of Risk, a board wargame developed by Albert Lamorisse?",recommend,boardgames,1,3
"inform(name[Monopoly], genre[roll-and-move])",Monopoly genre roll-and-move. Monopoly minimum playing time 60. Monopoly domain board game.,Monopoly Roll-And-Move 60,Monopoly is a roll-and-move board game with a minimum playing time of 60 minutes.,inform,boardgames,1,3
"verify_attribute(name[Axis and Allies], average rating[average], genre[board wargame], developer[Larry Harris])",Axis and Allies average rating average. Axis and Allies genre board wargame. Axis and Allies developer Larry Harris. Axis and Allies domain board game.,Axis And Allies Average Board Wargame Larry Harris," You said Axis and Allies was average. Is this your opinion of all board wargames by Larry Harris, too?",verify_attribute,boardgames,1,4
"request(specifier[confusing], game mechanics[deductive reasoning])",board game specifier confusing. board game game mechanics deductive reasoning. board game domain board game.,Confusing Deductive Reasoning,What's the most confusing board game with deductive reasoning game mechanics you know of?,request,boardgames,1,2
"give_opinion(name[Afrikan tähti], average rating[poor], maximum number of players[6], minimum number of players[2])",Afrikan tähti average rating poor. Afrikan tähti maximum number of players 6. Afrikan tähti minimum number of players 2. Afrikan tähti domain board game.,Afrikan Tähti Poor 6 2," Afrikan tähti is a poor board game in my opinion. With a maximum number of players of 6 and a minimum of 2, it is not very engaging.",give_opinion,boardgames,1,4
"inform(name[Risk], genre[board wargame], instance of[Board game])",Risk genre board wargame. Risk instance of board game. Risk domain board game.,Risk Board Wargame Board Game,Risk is a board wargame.,inform,boardgames,1,3
"suggest(name[Thurn and Taxis], publisher[Hans im Glück])",Thurn and Taxis publisher Hans im Glück. Thurn and Taxis domain board game.,Thurn And Taxis Hans Im Glück,"
Have you ever played a board game published by Hans im Glück, like Thurn and Taxis?",suggest,boardgames,1,2
"verify_attribute(name[Betrayal at House on the Hill], average rating[average], genre[horror fiction], instance of[Board game])",Betrayal at House on the Hill average rating average. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Average Horror Fiction Board Game,You found Betrayal at House on the Hill to be average. Do you usually think horror fiction board games are just okay?,verify_attribute,boardgames,1,4
"inform(name[Sherlock Holmes Consulting Detective], genre[deduction game], average rating[excellent], maximum number of players[8], publisher[Space Cowboys])",Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Deduction Game Excellent 8 Space Cowboys,Sherlock Holmes Consulting Detective is an excellent deduction board game published by Space Cowboys. It can accommodate up to 8 players.,inform,boardgames,1,5
"give_opinion(name[Spirit Island], average rating[excellent], publication year[2017])",Spirit Island average rating excellent. Spirit Island publication year 2017. Spirit Island domain board game.,Spirit Island Excellent 2017," Spirit Island is an excellent board game in my opinion. With a publication year of 2017, it's a modern game with lots of exciting features.",give_opinion,boardgames,1,3
"give_opinion(name[Barbarossa], average rating[average], complexity rating[moderate], publisher[Franckh-Kosmos])",Barbarossa average rating average. Barbarossa complexity rating moderate. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,Barbarossa Average Moderate Franckh-Kosmos,Barbarossa is an average board game in my opinion. The moderate complexity rating and the publisher Franckh-Kosmos make it an enjoyable game.,give_opinion,boardgames,1,4
"request(specifier[educational], game mechanics[resource management])",board game specifier educational. board game game mechanics resource management. board game domain board game.,Educational Resource Management,What educational board game with a resource management game mechanic do you recommend?,request,boardgames,1,2
"give_opinion(name[Chicago], average rating[poor], publication year[1986], genre[strategy game])",Chicago average rating poor. Chicago publication year 1986. Chicago genre strategy game. Chicago domain board game.,Chicago Poor 1986 Strategy Game," Chicago is a board game with a poor rating and an old publication year of 1986. I think the strategy game genre has evolved since then, so it doesn't quite hold up.",give_opinion,boardgames,1,4
"inform(name[Monopoly], genre[roll-and-move], alternate names[Deluxe Monopoly])",Monopoly genre roll-and-move. Monopoly alternate names Deluxe Monopoly. Monopoly domain board game.,Monopoly Roll-And-Move Deluxe Monopoly," Monopoly, also known as Deluxe Monopoly, is a roll-and-move board game.",inform,boardgames,1,3
"inform(name[Twilight Struggle], genre[board wargame], average rating[excellent], minimum number of players[2], publisher[GMT Games], complexity rating[advanced])",Twilight Struggle genre board wargame. Twilight Struggle average rating excellent. Twilight Struggle minimum number of players 2. Twilight Struggle publisher GMT Games. Twilight Struggle complexity rating advanced. Twilight Struggle domain board game.,Twilight Struggle Board Wargame Excellent 2 Gmt Games Advanced,Twilight Struggle is an advanced board wargame published by GMT Games with an excellent rating. It requires at least 2 players.,inform,boardgames,1,6
