mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"confirm(name[L. S. Lowry], movements[naïve art], occupations[graphic artist, painter])","L. S. Lowry  movements naïve art. L. S. Lowry  occupations graphic artist, painter. ","L. S. Lowry Naïve Art Graphic Artist, Painter","When you mentioned L. S. Lowry, were you referring to the naïve art paintings by the graphic artist and painter L. S. Lowry?",confirm,painters,1,6
"confirm(name[Wassily Kandinsky], occupations[architectural draftsperson, drawer], movements[Symbolism, Bauhaus])","Wassily Kandinsky  occupations architectural draftsperson, drawer. Wassily Kandinsky  movements Symbolism, Bauhaus. ","Wassily Kandinsky Architectural Draftsperson, Drawer Symbolism, Bauhaus","Just to clarify, are you referring to Wassily Kandinsky the architectural draftsperson and drawer associated with the Symbolism and Bauhaus movements?",confirm,painters,1,2
"confirm(name[Norman Rockwell], movements[Realism, American realism])","Norman Rockwell  movements Realism, American realism. ","Norman Rockwell Realism, American Realism","Just to clarify, are you referring to a painting by Norman Rockwell in the Realism and American realism movements?",confirm,painters,1,1
"confirm(name[Robert Rauschenberg], occupations[photographer, choreographer], nationality[American])","Robert Rauschenberg  occupations photographer, choreographer. Robert Rauschenberg  nationality American. ","Robert Rauschenberg Photographer, Choreographer American","Just to clarify, are you talking about the American photographer and choreographer Robert Rauschenberg?",confirm,painters,1,2
"confirm(name[L. S. Lowry], nationality[British])",L. S. Lowry  nationality British.,L. S. Lowry British,"Just to confirm, when you mentioned L. S. Lowry, are you referring to a British artist?",confirm,painters,1,3
"confirm(name[David Hockney], nationality[British], genres[genre painting, portrait painting])","David Hockney  nationality British. David Hockney  genres genre painting, portrait painting. ","David Hockney British Genre Painting, Portrait Painting","Just to clarify, are you referring to a painting by the British artist David Hockney in the genre of genre and portrait painting?",confirm,painters,1,2
"suggest(name[Frida Kahlo], nationality[Mexican])",Frida Kahlo  nationality Mexican.,Frida Kahlo Mexican,"When you mentioned Frida Kahlo, are you referring to the Mexican artist?",confirm,painters,1,1
"confirm(name[Henri de Toulouse-Lautrec], notable_works[At the Moulin Rouge, At the Café La Mie])","Henri de Toulouse-Lautrec  notable works At the Moulin Rouge, At the Café La Mie. ","Henri De Toulouse-Lautrec At The Moulin Rouge, At The Café La Mie","Just to confirm, are you referring to one of Henri de Toulouse-Lautrec's notable works, At the Moulin Rouge or At the Café La Mie?",confirm,painters,1,1
"confirm(name[Henri de Toulouse-Lautrec], movements[post-impressionism], nationality[French])",Henri de Toulouse-Lautrec  movements post-impressionism. Henri de Toulouse-Lautrec  nationality French.,Henri De Toulouse-Lautrec Post-Impressionism French,"Just to confirm, are you referring to the post-impressionist French painter Henri de Toulouse-Lautrec?",confirm,painters,1,2
"confirm(name[James McNeill Whistler], occupations[lithographer, painter], genres[nude, landscape art])","James McNeill Whistler  occupations lithographer, painter. James McNeill Whistler  genres nude, landscape art. ","James Mcneill Whistler Lithographer, Painter Nude, Landscape Art","Just to confirm, when you mentioned James McNeill Whistler, were you referring to the painter known for nude and landscape art, as well as being a lithographer?",confirm,painters,1,2
"suggest(name[Kehinde Wiley], movements[contemporary art], life_period_century[XX])",Kehinde Wiley  movements contemporary art. Kehinde Wiley  life period century XX.,Kehinde Wiley Contemporary Art Xx,Are you referring to a contemporary art piece by Kehinde Wiley from the 20th century?,confirm,painters,1,2
"confirm(name[Johannes Vermeer], nationality[Dutch], life_period_century[XVII])",Johannes Vermeer  nationality Dutch. Johannes Vermeer  life period century XVII.,Johannes Vermeer Dutch Xvii,"Just to double-check, are you referring to the Dutch artist Johannes Vermeer from the 17th century?",confirm,painters,1,2
"confirm(name[Vincent van Gogh], genres[self-portrait, still life], occupations[painter, drawer])","Vincent van Gogh  genres self-portrait, still life. Vincent van Gogh  occupations painter, drawer. ","Vincent Van Gogh Self-Portrait, Still Life Painter, Drawer","To clarify, are you referring to a self-portrait or still life painting by Vincent van Gogh, who was a painter and drawer?",confirm,painters,1,2
"confirm(name[Anselm Kiefer], nationality[German], genres[landscape art, Abstract art])","Anselm Kiefer  nationality German. Anselm Kiefer  genres landscape art, Abstract art. ","Anselm Kiefer German Landscape Art, Abstract Art","To confirm, are you referring to the German artist Anselm Kiefer's landscape and Abstract art paintings?",confirm,painters,1,2
"confirm(name[Thomas Cole], life_period_century[XIX], occupations[painter, printmaker])","Thomas Cole  life period century XIX. Thomas Cole  occupations painter, printmaker. ","Thomas Cole Xix Painter, Printmaker","Just to clarify, are you referring to the painter and printmaker Thomas Cole from the 19th century?",confirm,painters,1,2
"confirm(name[Johannes Vermeer], movements[Baroque painting, Dutch Golden Age painting], notable_works[The Astronomer, Girl with a Pearl Earring])","Johannes Vermeer  movements Baroque painting, Dutch Golden Age painting. Johannes Vermeer  notable works The Astronomer, Girl with a Pearl Earring. ","Johannes Vermeer Baroque Painting, Dutch Golden Age Painting The Astronomer, Girl With A Pearl Earring","Just to clarify, are you referring to one of Johannes Vermeer's notable works like The Astronomer or Girl with a Pearl Earring, both from the Baroque painting and Dutch Golden Age painting movements?",confirm,painters,1,2
"confirm(name[Henri Matisse], genres[decoupage, landscape art])","Henri Matisse  genres decoupage, landscape art. ","Henri Matisse Decoupage, Landscape Art","Just to confirm, are you referring to one of Henri Matisse's landscape art pieces or decoupage works?",confirm,painters,1,1
"confirm(name[John William Waterhouse], occupations[painter, architectural draftsperson], movements[Impressionism, Symbolism])","John William Waterhouse  occupations painter, architectural draftsperson. John William Waterhouse  movements Impressionism, Symbolism. ","John William Waterhouse Painter, Architectural Draftsperson Impressionism, Symbolism","When you mentioned John William Waterhouse, were you referring to the Impressionism and Symbolism painter, as well as architectural draftsperson?",confirm,painters,1,2
"confirm(name[Ivan Aivazovsky], genres[religious painting, marine art], nationality[Russian])","Ivan Aivazovsky  genres religious painting, marine art. Ivan Aivazovsky  nationality Russian. ","Ivan Aivazovsky Religious Painting, Marine Art Russian",Are you referring to the religious marine art paintings by Russian artist Ivan Aivazovsky?,confirm,painters,1,2
"confirm(name[Paul Gauguin], movements[Impressionism, primitivism], notable_works[Two Tahitian Women, When Will You Marry?])","Paul Gauguin  movements Impressionism, primitivism. Paul Gauguin  notable works Two Tahitian Women, When Will You Marry?. ","Paul Gauguin Impressionism, Primitivism Two Tahitian Women, When Will You Marry?","Just to clarify, are you referring to one of Paul Gauguin's notable works such as Two Tahitian Women or When Will You Marry, considering his movements in Impressionism and primitivism?",confirm,painters,1,2
"confirm(name[Wassily Kandinsky], notable_works[Composition VII], genres[Abstract art, theory])","Wassily Kandinsky  notable works Composition VII. Wassily Kandinsky  genres Abstract art, theory. ","Wassily Kandinsky Composition Vii Abstract Art, Theory","Just to clarify, are you referring to Wassily Kandinsky's Composition VII, known for its Abstract art and theoretical aspects?",confirm,painters,1,2
"confirm(name[Jean-Léon Gérôme], nationality[French], movements[academic art, neo-Pompeian])","Jean-Léon Gérôme  nationality French. Jean-Léon Gérôme  movements academic art, neo-Pompeian. ","Jean-Léon Gérôme French Academic Art, Neo-Pompeian","Just to confirm, did you mean the French artist Jean-Léon Gérôme known for his academic art and neo-Pompeian movements?",confirm,painters,1,2
"confirm(name[Edvard Munch], occupations[drawer, painter])","Edvard Munch  occupations drawer, painter. ","Edvard Munch Drawer, Painter","Just to confirm, are you referring to Edvard Munch as the drawer and painter?",confirm,painters,1,1
"confirm(name[Gerhard Richter], life_period_century[XX], notable_works[Candle (Kerze)])",Gerhard Richter  life period century XX. Gerhard Richter  notable works Candle (Kerze).,Gerhard Richter Xx Candle (Kerze),Did you mean Gerhard Richter's Candle (Kerze) from the 20th century?,confirm,painters,1,2
"confirm(name[Wassily Kandinsky], genres[art of painting, theory], nationality[Russian])","Wassily Kandinsky  genres art of painting, theory. Wassily Kandinsky  nationality Russian. ","Wassily Kandinsky Art Of Painting, Theory Russian","Just to confirm, are you referring to Wassily Kandinsky's art of painting and theory as a Russian artist?",confirm,painters,1,2
"confirm(name[Joshua Reynolds], notable_works[Captain Arthur Blake])",Joshua Reynolds  notable works Captain Arthur Blake.,Joshua Reynolds Captain Arthur Blake,"Just to clarify, are you referring to Joshua Reynolds' notable work Captain Arthur Blake?",confirm,painters,1,1
"confirm(name[L. S. Lowry], nationality[British], occupations[painter, graphic artist])","L. S. Lowry  nationality British. L. S. Lowry  occupations painter, graphic artist. ","L. S. Lowry British Painter, Graphic Artist",Are you referring to the British painter and graphic artist L. S. Lowry?,confirm,painters,1,6
"confirm(name[Robert Rauschenberg], genres[assemblage], occupations[choreographer, sculptor])","Robert Rauschenberg  genres assemblage. Robert Rauschenberg  occupations choreographer, sculptor. ","Robert Rauschenberg Assemblage Choreographer, Sculptor","Just to confirm, are you referring to the assemblage art created by Robert Rauschenberg, who was also a choreographer and sculptor?",confirm,painters,1,2
"confirm(name[Henri Matisse], life_period_century[XIX - XX], occupations[ceramicist, sculptor])","Henri Matisse  life period century XIX - XX. Henri Matisse  occupations ceramicist, sculptor. ","Henri Matisse Xix - Xx Ceramicist, Sculptor","Just to clarify, are you referring to the ceramicist and sculptor Henri Matisse from the XIX-XX century period?",confirm,painters,1,2
"confirm(name[Frida Kahlo], occupations[painter], genres[portrait painting, self-portrait])","Frida Kahlo  occupations painter. Frida Kahlo  genres portrait painting, self-portrait. ","Frida Kahlo Painter Portrait Painting, Self-Portrait","Just to confirm, are you mentioning a self-portrait or portrait painting by the painter Frida Kahlo?",confirm,painters,1,2
"confirm(name[Norman Rockwell], nationality[American], movements[Realism, American realism])","Norman Rockwell  nationality American. Norman Rockwell  movements Realism, American realism. ","Norman Rockwell American Realism, American Realism",Are you referring to the American artist Norman Rockwell known for his works in Realism and American realism?,confirm,painters,1,2
